Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol
113219467,16350.77337983227,1.2487694139186678,0.34780640578244454,3.5904152228288235,0.00033015160218291534,0.007015607386081909,MIR12136
79854,37.481796738517716,1.0459891216069874,0.34012314930698795,3.075324698534118,0.002102734981830989,0.026988612275154887,LINC00115
84808,25.53409096451866,2.4127572596751543,0.7137648213009591,3.380325266349621,0.0007240009374294769,0.012357924310644763,PERM1
57801,354.9099976910442,1.1319829635843242,0.38322903774197065,2.9538026926511036,0.003138846181273696,0.035953389833759807,HES4
8784,13.148404772620676,2.8565509492581547,0.8167069554222458,3.497644938974823,0.00046938558349240755,0.008971912971929962,TNFRSF18
7293,20.688920817017486,3.244753901598501,0.702569867353583,4.618407438708883,3.866964027355056e-06,0.00020821523611384986,TNFRSF4
8510,467.77155237760576,1.3314479340927914,0.4358724776428829,3.0546731036862287,0.0022530595138162486,0.028245515985733115,MMP23B
8511,357.92079994594917,1.4414601480802391,0.5058558245129857,2.849547397162046,0.004378148191219899,0.04529540722949961,MMP23A
85452,27.16909907315375,4.193155002224471,0.7567782687830039,5.5407973183051356,3.0109755198962296e-08,4.4334005485231196e-06,CFAP74
2563,10.196155999028246,3.150041320649661,1.0503284515320315,2.999101201205151,0.0027077734925324043,0.032399437735608716,GABRD
148645,16.93510422273126,2.1704456612371583,0.5962493812485916,3.6401642156711,0.00027246421647395344,0.006053512638897445,ICMT-DT
54626,19.458521767060866,4.801968277946027,0.6775755421939332,7.0869858472129215,1.3706439367246452e-12,1.0528944060934541e-09,HES2
83715,73.31365414999892,1.887094411999069,0.5408606047479296,3.489058724989884,0.00048472464664473815,0.009182573500279205,ESPN
80835,42.122030292576774,3.110887791415053,0.5674972291640605,5.481767366507636,4.210977233871072e-08,5.90825102580623e-06,TAS1R1
110841581,51.91034768605752,2.9556272391670713,0.6292545069436092,4.697029908491288,2.639718110106637e-06,0.00015361859539630044,CAMTA1-DT
102724552,59.7430771697158,3.040083438146907,0.5262156507628927,5.777257734047779,7.592793349348992e-09,1.449091684754326e-06,RERE-AS1
105376733,30.641041807562697,6.480986946957149,0.9937461211295144,6.521773327367267,6.948096462382443e-11,2.965196666661463e-08,LOC105376733
57540,195.01759307310445,2.0239625579599174,0.6423712935900611,3.15076744268641,0.0016284209395817507,0.022526378650245274,DISP3
374946,58.64898826871714,1.7185920196787585,0.5644958090683058,3.0444725931894445,0.002330886668195721,0.02889114750046386,DRAXIN
114827,19.06259156033386,1.7710754822258221,0.4808446409250087,3.6832592723062803,0.0002302707379841054,0.005264530480682743,FHAD1
101927441,10.97692982010018,2.393446678736206,0.601314016228362,3.980360700302124,6.881077799506612e-05,0.002058762196158127,EFHD2-AS1
79814,19.707669548911245,1.2736278826004879,0.4475699640620059,2.8456509258160154,0.004432075083986519,0.04571479392603349,AGMAT
26871,106.85711562625168,2.722126973448317,0.843394458450026,3.227584609046387,0.001248401154417166,0.018450996763721146,RNU1-1
26869,106.35103386565493,2.7950969282455507,0.8480703105693166,3.2958315995865703,0.000981308182345838,0.01540759147620877,RNU1-3
6060,107.17414686047185,2.7732900882966565,0.8532450178556906,3.2502857095682485,0.0011528911860430042,0.017366254988087148,RNU1-4
26870,106.79779198395093,2.7655927991134512,0.8484994819877419,3.259392442567697,0.0011165110685519674,0.016961751180153396,RNU1-2
246181,53.131266406932696,1.5264993284157167,0.45112029968070205,3.383796582632517,0.0007149094823234265,0.012250685598923658,AKR7L
1650,7065.930905349487,1.1451837812506733,0.1912481714800664,5.987946302378294,2.1250719348036803e-09,5.17358664344659e-07,DDOST
57576,41.18072929433261,1.3520658687598779,0.4330650507272694,3.122084930403137,0.0017957512587248611,0.02411628012536661,KIF17
400745,175.78396125165833,2.4621542682996846,0.5377327532397094,4.578769385844181,4.677195182481526e-06,0.0002444152659389623,SH2D5
100506801,33.33316165779038,1.6794259882476714,0.3821899466457073,4.394218118470057,1.111721517153688e-05,0.00048248399798843735,ECE1-AS1
1269,24.034001089853366,4.922973765040573,0.6677001453222065,7.37303084255723,1.6679187999458693e-13,1.830362177354883e-10,CNR2
864,127.51968851049276,4.302112217998696,0.7014368866832018,6.133284832426711,8.608282120907043e-10,2.472025090926268e-07,RUNX3
105376878,17.344826853258372,5.0614930466717665,0.7133691428594424,7.09519481930977,1.2916939324814027e-12,1.0176892170091298e-09,RUNX3-AS1
57035,3500.7288476818235,1.6149741578288064,0.2665318948573469,6.059215384684719,1.3678713013918564e-09,3.6233259894713423e-07,RSRP1
100500808,23.7705335907542,1.1933232381043337,0.3850660939756609,3.099008863085621,0.0019416921139083746,0.025431531792013053,MIR3917
105376888,13.388933964762579,3.695301583884391,0.8101968812775773,4.5609921110253735,5.091249404191644e-06,0.0002602975381740377,LOC105376888
126695,14.855595021598873,2.027387140604053,0.5823274752912891,3.4815241022071346,0.0004985689099388949,0.009386965009615455,KDF1
6548,2797.8413614095375,1.1105319988111344,0.3403855096214257,3.2625713122931117,0.0011040639110764818,0.01685132113653585,SLC9A1
2268,37.167979247056486,2.8475083565727255,0.7685911424266518,3.7048414942466876,0.00021152296178585862,0.0049052573938068505,FGR
692073,16.326515143040126,1.4329558787769456,0.40248409042003297,3.5602795560975116,0.00037046019515679315,0.007621258800799057,SNORA16A
105378616,14.17160397862921,1.3250354239293898,0.36283116075082533,3.6519339220683955,0.00026027286319871474,0.005817856172041301,TAF12-DT
4985,99.12089172387742,2.007211815676291,0.4537227828816047,4.423872662792991,9.694717557137624e-06,0.0004294995260586585,OPRD1
