Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol
84808,25.53409096451866,2.9231388591286858,0.7372640959306215,3.9648463491754806,7.344323897629662e-05,0.0021441611439318707,PERM1
8784,13.148404772620676,2.8429955157559976,0.8618702766517979,3.298635064664829,0.0009715612801026883,0.01537238076916339,TNFRSF18
7293,20.688920817017486,3.5825242627781373,0.7329811854435213,4.887607395557335,1.0206881868676922e-06,6.616600404616789e-05,TNFRSF4
85452,27.16909907315375,3.984566180904228,0.7822359741130126,5.0938160769483645,3.5092722108178094e-07,2.7208711438895505e-05,CFAP74
148645,16.93510422273126,2.134201420489218,0.6257454331595904,3.4106544089550077,0.0006480717721164657,0.011405098133919038,ICMT-DT
54626,19.458521767060866,4.612785551638516,0.7076470808947273,6.51848311987135,7.102192803722117e-11,2.2043341240400957e-08,HES2
80835,42.122030292576774,3.000733910486561,0.5864075942665876,5.117147083061808,3.101917285194117e-07,2.4480738129507206e-05,TAS1R1
107984913,257.1493435140503,1.4643204424207963,0.3817224072735227,3.836087205044632,0.00012501003508834122,0.003249732105041845,LOC107984913
110841581,51.91034768605752,3.4042630804595273,0.652346625174466,5.2184880692056606,1.8038959619692307e-07,1.5836660349551013e-05,CAMTA1-DT
102724552,59.7430771697158,3.473219226927813,0.546723154471266,6.352793362642105,2.114396648593509e-10,5.282037871653069e-08,RERE-AS1
102724571,104.69434996251505,1.4677743313525298,0.48729033213943757,3.0121146153429694,0.0025943462217402594,0.0324975443764423,LNCTAM34A
105376733,30.641041807562697,6.487811433223023,1.0298661874035826,6.299664473478424,2.9829063290228764e-10,7.274266886657613e-08,LOC105376733
105376736,36.42425391877489,1.0008897146380606,0.30191576229956163,3.315129051278135,0.0009160082567905229,0.014767148849109337,EXOSC10-AS1
57540,195.01759307310445,3.9726297092408984,0.6636386523215696,5.986133711988704,2.1488773291255233e-09,3.9302710530976164e-07,DISP3
374946,58.64898826871714,1.686964045675278,0.5913403862573415,2.852780031399951,0.004333860927899199,0.047516206617199866,DRAXIN
80834,13.871039018360705,3.009551421839128,0.990416555233013,3.0386723706683982,0.0023762312272974876,0.030369206239174384,TAS1R2
246181,53.131266406932696,1.6769937438413856,0.46888565476573535,3.576551610817024,0.00034815660440227423,0.007136186945442572,AKR7L
400745,175.78396125165833,2.313458162475171,0.558917330028915,4.139177724826472,3.485528596974032e-05,0.0011860447087399897,SH2D5
100506801,33.33316165779038,1.513116748719458,0.39974820907547315,3.785174553299322,0.0001536007274262007,0.0038062012513103783,ECE1-AS1
112268223,22.138503965359536,1.3306794715184473,0.46917553397317097,2.8362081463406827,0.004565268223879202,0.049323838507431876,CDC42-AS1
713,10.09745231254028,-6.758887435960945,1.978252755448198,-3.416594475780035,0.0006340965759706147,0.011241995193528741,C1QB
105376859,21.76017421750552,2.367175397862367,0.6173189619595136,3.8346066518812303,0.00012576539414178354,0.0032583417080898677,LOC105376859
2517,805.1301605005657,1.0592949964357585,0.32747431010427736,3.234742279778979,0.0012175257440050996,0.018107896193632476,FUCA1
1269,24.034001089853366,4.486642347386143,0.6902072904316154,6.500427349268447,8.009216167482908e-11,2.366338319021609e-08,CNR2
864,127.51968851049276,5.274681037623128,0.7251393019029649,7.2740244857517915,3.4893269770782224e-13,3.0633300007052153e-10,RUNX3
105376878,17.344826853258372,3.904042388774352,0.7418568455688943,5.262527955485171,1.4208805084051078e-07,1.2916980882178625e-05,RUNX3-AS1
57035,3500.7288476818235,1.1320976126780122,0.27633422170745015,4.096841881120836,4.1882476641829457e-05,0.001374006766641897,RSRP1
105376888,13.388933964762579,4.032678938458122,0.8396514722447402,4.802801009420112,1.5646135733252452e-06,9.408195942771979e-05,LOC105376888
101928728,127.60046340185251,1.374037433835239,0.40993004648009296,3.351882706899761,0.0008026401669930241,0.013387963814492554,LOC101928728
126695,14.855595021598873,2.5492377505115296,0.6003050449908391,4.246570592373469,2.170674099074632e-05,0.0008285503483511332,KDF1
6548,2797.8413614095375,1.6488968512336881,0.3528570475624546,4.672988289802652,2.9684869794911837e-06,0.00015780743844087474,SLC9A1
8547,11.653572779978722,2.2393070034903992,0.7912166314974235,2.8302071952815,0.00465178683807432,0.04995996301066397,FCN3
2268,37.167979247056486,3.268972951050948,0.7928846529656842,4.12288589370947,3.741550678169927e-05,0.0012482804309242926,FGR
105378616,14.17160397862921,1.4197911525099862,0.38214606059754247,3.715310188700966,0.00020295456911292119,0.004706554751043569,TAF12-DT
4985,99.12089172387742,2.33527734286191,0.4700434748595523,4.96821563911654,6.757179724017794e-07,4.7188150313612444e-05,OPRD1
4146,35.954636105202965,1.4836365913920906,0.4934171623242776,3.0068605323805766,0.0026396083628754917,0.032823652839366745,MATN1
3932,11.094836783694165,4.228334276264669,0.7830531327659207,5.399805069841476,6.671334626235774e-08,6.833003302011554e-06,LCK
27285,32.10183651243621,1.495675722832572,0.45070922204635167,3.318493719835079,0.0009050435765307614,0.014651883022160542,TEKT2
80149,314.36975076252145,1.5024026025376263,0.4029974379981151,3.728069860693887,0.0001929518961535245,0.0045262276722211085,ZC3H12A
5453,296.07378606243793,5.1541085093438745,0.9031047888236742,5.707099079894463,1.1491789396833889e-08,1.5286069818030947e-06,POU3F1
4610,521.5877182362798,2.676451493149197,0.5862639277776397,4.565267222383724,4.98858471084077e-06,0.00023826414141704964,MYCL
105378668,41.25641371006045,3.4176356905805245,0.6367167191416138,5.367592192628445,7.979472293378788e-08,7.909201456730646e-06,MYCL-AS1
